Fine	O
-	O
Mapping	O
and	O
Genetic	O
Analysis	O
of	O
the	O
Loci	O
Affecting	O
Hepatic	O
Iron	B-DS
Overload	I-DS
in	O
Mice	B-OG

Competing	O
Interests	O
:	O
The	O
authors	O
have	O
declared	O
that	O
no	O
competing	O
interests	O
exist	O
.	O

Conceived	O
and	O
designed	O
the	O
experiments	O
:	O
XG	O
FW	O
.	O

Performed	O
the	O
experiments	O
:	O
XG	O
ZZ	O
FZ	O
YT	O
PA	O
QW	O
CW	O
MK	O
.	O

Analyzed	O
the	O
data	O
:	O
XG	O
FW	O
.	O

Contributed	O
reagents	O
/	O
materials	O
/	O
analysis	O
tools	O
:	O
FW	O
.	O

Wrote	O
the	O
paper	O
:	O
XG	O
FW	O
.	O

The	O
liver	O
,	O
as	O
the	O
major	O
organ	O
for	O
iron	O
storage	O
and	O
production	O
of	O
hepcidin	B-GP
,	O
plays	O
pivotal	O
roles	O
in	O
maintaining	O
mammalian	O
iron	O
homeostasis	O
.	O

A	O
previous	O
study	O
showed	O
that	O
Quantitative	O
Trait	O
Loci	O
(	O
QTLs	O
)	O
on	O
chromosome	O
7	O
(	O
Chr7	O
)	O
and	O
16	O
(	O
Chr16	O
)	O
may	O
control	O
hepatic	O
non	O
-	O
heme	O
iron	B-DS
overload	I-DS
in	O
an	O
F2	O
intercross	O
derived	O
from	O
C57BL	O
/	O
6J	O
(	O
B6	O
)	O
and	O
SWR	B-OG
/	I-OG
J	I-OG
(	I-OG
SWR	I-OG
)	I-OG
mice	I-OG
.	O

In	O
this	O
study	O
,	O
we	O
aimed	O
to	O
validate	O
the	O
existence	O
of	O
these	O
loci	O
and	O
identify	O
the	O
genes	O
responsible	O
for	O
the	O
phenotypic	O
variations	O
by	O
generating	O
congenic	O
mice	B-OG
carrying	O
SWR	O
chromosome	O
segments	O
expanding	O
these	O
QTLs	O
(	O
D7Mit68	O
-	O
D7Mit71	O
and	O
D16Mit125	O
-	O
D16Mit185	O
,	O
respectively	O
).	O

We	O
excluded	O
involvement	O
of	O
Chr7	O
based	O
on	O
the	O
lack	O
of	O
iron	O
accumulation	O
in	O
congenic	O
mice	B-OG
